Intelect Legend XT System & Cart 4-Channel Electrotherapy,INTELECT LEGEND XT SYSTEM WITH CART * 4-Channel Electrotherapy * Easy-to-add modularity allows the addition of two additional channels of electrotherapy  light therapy or a battery module * High contrast 5  (13 cm) FSTN LCD monochromatic user interface * Two independent electrotherapy channels  expandable to four independent channels * Multiple waveform electrotherapy-six clinical waveforms: Interferential  Premodulated  High Volt  Russian  Symmetrical Biphasic and Microcurrent * Documentation of treatment data with Patient Data Cards * User defined protocols for your specific needs * Pulsed or continuous duty cycles (10%  20%  50% & 100%),CHAT2797K,3241.03,5892.78,Electrotherapy,Comb. Ultrasound & Muscle Stim,0,0,chat2793k.jpg,1188,0,0,0,,,,,,,,,,
Hydrocollator Heating Unit- Stationary- E-2,* Comes with 2 oversize  1 neck contour  and 3 standard size HotPacs * 16.5  H x 14  L x 11.88  W * HCPCS Suggested Code: E0225 * High-quality stainless steel * Thermostatically controlled temperature * 3  (8 cm) swivel-type rubber casters for silent  friction-free movement of mobile units * Easy maintenence and simple to fill and drain. No plumbing required * UL listed and cUL listed (120 Volt),CHAT2802,933.6,1697.45,Hot & Cold Therapy,Heating Units,0,0,CHAT2802.jpg,1188,0,0,0,,,,,,,,,,
Cart Adapter (Gray),Cart  Adapter (Gray) * Optional Accesorie for the following items: CHAT2783  CHAT2920  CHAT2782  CHAT2738K *,CHAT2884,90.84,165.17,Electrotherapy,Electrodes & Accessories,0,0,chat2780asy.jpg,1188,9,7,5,,,,,,,,,,
Colpac Chilling Unit #C-5,* Complete with 6 standard size ColPacs and 6 half size ColPacs * Closed-cell foam insulation for efficiency * Drain valve for easy cleaning/defrosting * Stainless steel  welded construction for life * Heavy-duty compressor for more efficient cooling * Specially designed interior chilling coils in cool packs faster * 3  (8 cm) swivel-type rubber casters for silent  friction-free movement of mobile units * UL listed (120 Volt),CHAT3102,2410.17,4382.13,Hot & Cold Therapy,Chilling Units & Freezer,0,0,CHAT3102.jpg,1188,0,0,0,,,,,,,,,,
Frame for Fluidtherapy Unit 110 and 115,1  x 16  ABS Beige Bezel Frame for Fluidtherapy Unit 110 & 115,CHAT31456,79.79,145.06,Hot & Cold Therapy,Dry Heat Therapy Units/Parts,0,0,,1188,0,0,0,,,,,,,,,,
Ring Sleeve Seal Inner Tub for #115 Fluidotherapy Unit,RING SLEEVE SEAL INNER TUB: * 1 PIECE MOUNTED USING SILICONE * 1 PIECE FOLDED INTO SLEEVE * QTY- 2 OF ITEM (4 PIECES TOTAL),CHAT31679,41.26,75.01,Hot & Cold Therapy,Dry Heat Therapy Units/Parts,0,0,chat31679.jpg,1188,0,0,0,,,,,,,,,,
Screen Air Inlet Filter for Fluidtherapy Unit 110  Pair,,CHAT31755,15.64,28.44,Hot & Cold Therapy,Dry Heat Therapy Units/Parts,0,0,CHAT31755.jpg,1188,0,0,0,CHAT31755.jpg,,,,,,,,,
Traction Stand Mobile,Fully adjustable * Allows the TX Traction device to be used with most tables * Traction unit sold separately *,CHAT3600,711.43,1293.51,Traction,Traction Kits & Accessories,0,0,chat3600.jpg,1188,0,0,0,,,,,,,,,,
Mobile Cart- 2 Shelf- MB 19-1/2 Hx18-3/4 Wx16-3/4 D,Versatile  functional and mobile  these carts go wherever you need them * Durable * easily cleaned * Specially designed to hold the SS  E-2 and E-1 heating units,CHAT4002,360,654.55,Physician Supplies,Carts - Utility/Equipment,0,0,chat4002.jpg,1188,0,0,0,,,,,,,,,,
Mobile Cart- 3 Shelf MB-T 29-1/2 Hx18-3/4 Wx16-3/4 D,Versatile  functional and mobile  these carts go wherever you need them * Durable * easily cleaned * Accomodates stationary heating  ultrasound and electrotherapy units.,CHAT4004,280,509.09,Physician Supplies,Carts - Utility/Equipment,0,0,chat4002.jpg,1188,0,0,0,,,,,,,,,,
Wall Mount Towel Rack,Stainless steel construction 6 hooks * Hooks extends 13  from wall * Dimensions: 33 L x 2 W * Wall mounted towel rack * easy installation * space for up to 5 towels *,CHAT4016,58.53,106.42,Hot & Cold Therapy,Moist Heat Pack Accessories,0,1,chat4016.jpg,1188,0,0,0,,,,,,,,,,
Mobile Cart- 2 Shelf MB-TD W/Drawer,Versatile  functional and mobile  these carts go wherever you need them * Durable * easily cleaned * Accomodates stationary heating and electrotherapy units. Drawer provides convenient storage for clinic supplies.,CHAT4018,556,1010.91,Physician Supplies,Carts - Utility/Equipment,0,0,chat4002.jpg,1188,0,0,0,,,,,,,,,,
Flexi Pac Reusable Hot/Cold Compress 8 x14  cs/12,8  x 14  Cs/12 * Microwavable to provide soothing heat  or after freezer storage  provide penetrating cold therapy * Conforms to any body contour at any temperature *Non-toxic flexible gel * Can be used as a hot or cold compress *,CHAT4029,43.07,78.31,Hot & Cold Therapy,Cold Therapy Packs,0,0,chat4020.jpg,1188,0,0,0,,,,,,,,,,
Durastick II Electrodes 2.75  x 5  40 / Case,* Unique silver printed conductive layer * Flexible and sturdy design for durability and ease of use,CHAT42045,115.93,210.78,Electrotherapy,Electrodes & Accessories,0,0,chat42045.jpg,1188,0,0,0,,,,,,,,,,
Massage - Pron-Pillo,A support pillow that provides superior comfort while the patient is lying in the prone position * Features an elevated base and mouth / nose cutout *,CHAT4206,199.2,362.18,Massage Therapy,Massage Table Accessory,4.64,16,CHAT4206.jpg,1188,0,0,0,,,,,,,,,,
Intelect TENS Electrodes 2  x 4   Oval  Pk/40,These single-use multi-day TENS electrodes feature ultra-flexible construction as well as tan-tone fabric for reduced visibility * These pin connector polymer-gel electrodes are ideal for TENS applications as well as NMES for small muscle groups * Carbon silver film layer incorporated into a low profile design * White foam backing for increased stretchability and memory * Carbon silver film layer incorporated into a low profile design *,CHAT42160,61.4,111.64,Electrotherapy,Electrodes & Accessories,0,0,chat42160.jpg,1188,0,0,0,,,,,,,,,,
Dura-Stick Premium Electrodes 1.25  Round  Case/40,Self-Adhesive * 10 packs of 4 each  40/case * Pure conductive silver layer * Stainless steel mesh and blue gel * Choice wire and molded connectors * Provides optimal current dispersion with low impedance,CHAT42170,57.24,104.08,Electrotherapy,Electrodes & Accessories,0,0,chat42170.jpg,1188,0,0,0,,,,,,,,,,
Dura-Stick Premium Electrodes 2  Round  Cs/40,Self-Adhesive * 10 packs of 4 each  40/case * Pure conductive silver layer * Stainless steel mesh and blue gel * Choice wire and molded connectors * Provides optimal current dispersion with low impedance,CHAT42171,63.46,115.38,Electrotherapy,Electrodes & Accessories,0,0,chat42171.jpg,1188,0,0,0,,,,,,,,,,
Dura-Stick Premium Electrodes 1.5 x2.5  Oval  Cs/40,Self-Adhesive * 10 packs of 4 each  40/case * Pure conductive silver layer * Stainless steel mesh and Blue Gel * Choice wire and molded connectors * Provides optimal current dispersion with low impedance,CHAT42172,77.29,140.52,Electrotherapy,Electrodes & Accessories,0,0,chat42172.jpg,1188,0,0,0,,,,,,,,,,
Dura-Stick Premium Electrodes 3  x 5   Rectangle  10 packs of 2,Self-Adhesive * 10 packs of 2 each  20/case * Pure conductive silver layer * Stainless steel mesh and Blue Gel * Choice wire and molded connectors * Provides optimal current dispersion with low impedance,CHAT42173,77.29,140.52,Electrotherapy,Electrodes & Accessories,0,0,chat42173.jpg,1188,0,0,0,,,,,,,,,,
Dura-Stick Premium Electrodes 2 x2  Cs/40 St/S Mesh Only,Self-Adhesive * 10 packs of 4 each  40/case * Pure conductive silver layer * Stainless steel mesh * Choice wire and molded connectors * Provides optimal current dispersion with low impedance,CHAT42174,68.97,125.4,Electrotherapy,Electrodes & Accessories,0,0,chat42174.jpg,1188,0,0,0,,,,,,,,,,
Dura-Stick Premium Electrodes 2  X 3.5  Rectangle Cs/40,Self-Adhesive * 10 packs of 4 each  40/case * Pure conductive silver layer * Stainless steel mesh and Blue Gel * Choice wire and molded connectors * Provides optimal current dispersion with low impedance,CHAT42175,88.3,160.55,Electrotherapy,Electrodes & Accessories,0,0,chat42175.jpg,1188,0,0,0,,,,,,,,,,
Dura-Stick Premium Electrodes 2 x2  Square Cs/40,Self-Adhesive * 10 packs of 4 each  40/case * Pure conductive silver layer * Stainless steel mesh and Blue Gel * Choice wire and molded connectors * Provides optimal current dispersion with low impedance,CHAT42176,156.64,284.81,Electrotherapy,Electrodes & Accessories,0,0,chat42176.jpg,1188,0,0,0,,,,,,,,,,
Dura-Stick Premium Electrodes 1.5  x 3.5  Rectangle Cs/40,Self-Adhesive * 10 packs of 4 each  40/case * Pure conductive silver layer * Stainless steel mesh and Blue Gel * Choice wire and molded connectors * Provides optimal current dispersion with low impedance,CHAT42177,163.93,298.05,Electrotherapy,Electrodes & Accessories,0,0,chat42177.jpg,1188,0,0,0,,,,,,,,,,
Intelect TENS Electrodes 2  x 2   Square  Pk/40,These single-use multi-day TENS electrodes feature ultra-flexible construction as well as tan-tone fabric for reduced visibility * These pin connector polymer-gel electrodes are ideal for TENS applications as well as NMES for small muscle groups * Carbon silver film layer incorporated into a low profile design * White foam backing for increased stretchability and memory * Carbon silver film layer incorporated into a low profile design *,CHAT42178,51.41,93.48,Electrotherapy,Electrodes & Accessories,0,0,chat42160.jpg,1188,0,0,0,,,,,,,,,,
Intelect TENS Electordes 2  x 3Ñ  Rectangle  Pk/40,These single-use multi-day TENS electrodes feature ultra-flexible construction as well as tan-tone fabric for reduced visibility * These pin connector polymer-gel electrodes are ideal for TENS applications as well as NMES for small muscle groups * Carbon silver film layer incorporated into a low profile design * White foam backing for increased stretchability and memory * Carbon silver film layer incorporated into a low profile design *,CHAT42179,67.29,122.34,Electrotherapy,Electrodes & Accessories,0,0,chat42160.jpg,1188,0,0,0,,,,,,,,,,
Intelect TENS Electrodes 2.25 x 2.50   Rectangle  Pk/40,* Carbon silver film layer incorporated into a low profile design *  White foam backing for increased stretchability and memory * Innovative polymer for improved adhesion and durability,CHAT42180,18.3,33.27,Electrotherapy,Electrodes & Accessories,0,0,CHAT42160.jpg,1188,0,0,0,,,,,,,,,,
Dura-Stick Rectangle Blue Foam Backing 2 x3.5  (10 pks/4),Dura-Stick Rectangle Blue Foam Backing * 2  x 3.5  * Quantity: 40 (10 PK of 4),CHAT42181,60.4,109.82,Electrotherapy,Electrodes & Accessories,0,0,chat42181.jpg,1188,0,0,0,,,,,,,,,,
Dura-Stick Plus 2  Round Cs/40,DURA-STICK Plus 2  (5 cm) Round Electrodes (4x) *  Standard accessory for the following items  CHAT2783  CHAT2738K *,CHAT42182,46.17,83.95,Electrotherapy,Electrodes & Accessories,0,1,chat42182.jpg,1188,0,0,0,,,,,,,,,,
Electrodes  2 x2   Pack/40 (10pks/4) DuroStick-Plus,Shipping Carton Size: 9 L x 6 W x 4 H,CHAT42183,46.17,83.95,Electrotherapy,Electrodes & Accessories,0,2,chat42182.jpg,1188,0,0,0,,,,,,,,,,
Ultrasound Gel 5 Liter Intelect,Non-greasy  non-staining and hypoallergenic gel enhances conductivity * Comes packaged with container for easy refill *,CHAT4266,60.96,110.83,Electrotherapy,"Ultrasound Lotions, Gels, Accs",12,0,chat4264.jpg,1188,0,0,0,,,,,,,,,,
Traction Bolster Set Chattanooga (2 Knee Bolsters),Includes two knee bolsters only * Lightweight  eliminating the need for flexion stool * Provides independent leg support *,CHAT42901,195.69,355.79,Physical Therapy,Bolster Rolls & Wedges,0,0,chat42901.jpg,1188,0,0,0,,,,,,,,,,
TX Traction Unit,TX Traction Unit * Easy to operate * 270 degree Pivoting User Interface * Digital Monochromatic Touch Screen Interface * Patient Data Cards record up to 14 treatment sessions * Store up to 10 user defined protocols * Intermittent  Static and Cyclic Traction * Progressive and Regressive steps * User-defined Hold  Rest and Treatment times * Built-in safety features: Patient Interrupt Switch  Cervical maximum poundage warning  Audible signal at the end of treatment and if Patient Interrupt Switch is activated *,CHAT4759,3245.13,5900.23,Traction,Traction Units,0,0,chat4759.jpg,1188,0,0,0,,,,,,,,,,
Traction Clevis,Clevis for: 2841  4759 and 4739,CHAT48039,113.57,206.49,Traction,Traction Units,0,0,CHAT48039.jpg,1188,0,0,0,CHAT48039.jpg,,,,,,,,,
Patient Interrupt Switch TX,Patient Interrupt Switch * Accessorie for CHAT4759,CHAT48082,112.23,204.05,Traction,Traction Kits & Accessories,0,0,chat4759.jpg,1188,0,0,0,,,,,,,,,,
Pneumatic Foot Switch for CHAT6630,TRE-CH3 Treatment Table - foot switch only * Weight: 1 lbs,CHAT62358,87.36,158.83,Physical Therapy,Treatment Tables,0,0,chat62358.jpg,1188,0,0,0,,,,,,,,,,
Traction Clevis for TX Trac. (Older units),,CHAT62449,53.57,97.4,Physical Therapy,CPM Units/Accessories,0,0,,1188,0,0,0,,,,,,,,,,
Traction Clevis for TruTrac,,CHAT62587,80.37,146.13,Physical Therapy,CPM Units/Accessories,0,0,chat62587.jpg,1188,0,0,0,,,,,,,,,,
Clevis only for Triton Traction Device,Cervical Traction Clevis for T100  MP1  or T700 *,CHAT62596,80.37,146.13,Physical Therapy,CPM Units/Accessories,0,0,,1188,0,0,0,,,,,,,,,,
Upholstery Burgundy 1 Yard for Chattanooga Table,,CHAT63587,56.26,102.29,Traction,Traction Tables,0,0,chat63587.jpg,1188,0,0,0,,,,,,,,,,
Saunders Sacroiliac Belt Small 26 -32,Small  fits hip circum. 26  - 32  * Non-slip belt stays put below the ASIS and acrss the PSIS even with activity * Belt conforms to the natural contours of the pelvis  yet still provides the rigid support the SI joint needs * Comfortable  plush fit,CHAT650306-200,21.81,39.66,Aids to Daily Living,Hip Kits/Protectors,0,0,CHAT650306-200.jpg,1188,0,0,0,,,,,,,,,,
Saunders Sacroiliac Belt Medium 32 -42,Medium  fits hip circum. 32  - 42  * Non-slip belt stays put below the ASIS and acrss the PSIS even with activity * Belt conforms to the natural contours of the pelvis  yet still provides the rigid support the SI joint needs * Comfortable  plush fit,CHAT650306-300,21.81,39.66,Aids to Daily Living,Hip Kits/Protectors,0,0,CHAT650306-300.jpg,1188,0,0,0,,,,,,,,,,
Saunders Sacroiliac Belt Large 42 -52,Large  fits hip circum. 42  - 52  * Non-slip belt stays put below the ASIS and acrss the PSIS even with activity * Belt conforms to the natural contours of the pelvis  yet still provides the rigid support the SI joint needs * Comfortable  plush fit,CHAT650306-400,21.81,39.66,Aids to Daily Living,Hip Kits/Protectors,0,2,CHAT650306-400.jpg,1188,0,0,0,,,,,,,,,,
Stork S'port Maternity Belt SM /MD (Fits dress sizes 4-14),No uncomfortable stays or hard inserts * Uses the force of gravity to promote correct posture and gently support the low back  pelvis and abdomen during pregnancy * Supports under  not over  the abdomen to provide maximum relief with optimal safety and comfort * Does not require a stabilization strap above the abdomen * Easiest application of any maternity support: Attach the backside panels to the front abdominal pad and adjust the side pulls * Adjustable loop closure with nylon lining allows easy adjustment for an accurate fit,CHAT650309-001,24.24,44.08,Maternity Care,Maternity Posture Support,0,2,CHAT650309-001.jpg,1188,0,0,0,,,,,,,,,,
Stork S'port  Maternity Belt Lg/Xlr Fits dress sizes 15-20,No uncomfortable stays or hard inserts * Uses the force of gravity to promote correct posture and gently support the low back  pelvis and abdomen during pregnancy * Supports under  not over  the abdomen to provide maximum relief with optimal safety and comfort * Does not require a stabilization strap above the abdomen * Easiest application of any maternity support: Attach the backside panels to the front abdominal pad and adjust the side pulls * Adjustable loop closure with nylon lining allows easy adjustment for an accurate fit,CHAT650309-002,24.24,44.08,Maternity Care,Maternity Posture Support,0,0,CHAT650309-002.jpg,1188,0,0,0,,,,,,,,,,
Motor only for Treatment Table ADP300,Electric Motor: Model: Linak * Rated Voltage: 230 V * Rated Frequency: 50-60 Hz * Current: 1.0 A * Power Input: 230 W * Fuses: 1.0 A (Non-serviceable) * Lifting Capacity: 400 lbs (182 kg) * Protected: Class I  Type B * Duty Cycle: 10% * Stroke: 7.875 (20 cm),CHAT65983,296.23,538.6,Physician Supplies,Treatment Table Accessories,0,0,,1188,0,0,0,,,,,,,,,,
